Lng|Lat|Name|Genders|Ages|Status|FB|Email|Website|Location|Founded|Defunct|Rulesets|Info
116.41|39.90|Beijing Roller Derby|C|A|S|https://www.facebook.com/BeijingRollerDerby||https://www.facebook.com/BeijingRollerDerby|Beijing,Beijing,China|2013-02-06||WFTDA|Member of:
121.47|31.23|Shanghai Roller Derby|W|A|B|https://www.facebook.com/shanghairollerderby||https://www.facebook.com/shanghairollerderby|Shanghai,Shanghai,China|||WFTDA|Member of:
-75.56|6.25|Roller Derby Medellín|W,M|A|B|https://www.facebook.com/rollerderbymedellin/|medellinrd@gmail.com|https://www.facebook.com/medellinscr|Medellín,Antioquia,Colombia|2010-05-06||WFTDA|Member of:
-75.51|5.07|Valkyrias Roller Derby|W|A|B|https://www.facebook.com/ValkyriasRollerDerby||https://www.facebook.com/ValkyriasRollerDerby|Manizales,Caldas,Colombia|2010-09-27||WFTDA|Member of:
-76.61|2.44|Medias Sucias Roller Derby|W|A|P|https://www.facebook.com/groups/233722530119471/||https://www.facebook.com/groups/233722530119471/|Popayán,Cauca,Colombia|2013-10-09||WFTDA|Member of:
-76.61|2.44|Wika Roller Derby|W|A|P|https://www.facebook.com/WikaRollerDerby/||https://www.facebook.com/groups/233722530119471/|Popayán,Cauca,Colombia|2013-10-09||WFTDA|Member of:
-74.07|4.71|Bachue Roller Derby|W|A|P|https://www.facebook.com/bachue.rollerderby||https://www.facebook.com/bachue.rollerderby|Bogotá,Distrito Capital,Colombia|2013-08-15||WFTDA|Member of:
-74.07|4.71|Bone Breakers Roller Derby|W,M|A|B|https://www.facebook.com/BoneBreakersbx3|contactobx3@gmail.com|https://www.facebook.com/bogotabonebreakers|Bogotá,Distrito Capital,Colombia|2009-11-04||WFTDA|Member of:WFTDA-M
-74.07|4.71|Central Derby DC Roller Derby|W|A|B|https://www.facebook.com/centralderbydc|centralderbydc@gmail.com|https://www.facebook.com/guarichasrd|Bogotá,Distrito Capital,Colombia|2012-07-05||WFTDA|Member of:
-74.07|4.71|Combativas Revoltosas Roller Derby|W,M|A|B|https://www.facebook.com/CombativasRevoltosasRD||https://www.facebook.com/CombativasRevoltosasRD|Bogotá,Distrito Capital,Colombia|2011-05-01||WFTDA|Member of:
-74.07|4.71|Conejos Muertos Roller Derby|M|A|R|https://www.facebook.com/conejosmuertosrdm||https://www.facebook.com/conejosmuertosrdm|Bogotá,Distrito Capital,Colombia|2012-12-01||WFTDA|Member of:
-74.07|4.71|Fugitivas Roller Punk|W|A|B|https://www.facebook.com/FugitivasRollerPunk||https://www.facebook.com/FugitivasRollerPunk|Bogotá,Distrito Capital,Colombia|2012-03-05||WFTDA|Member of:
-74.07|4.71|Kings Roller Derby|M|A|B|https://www.facebook.com/KingsRollerDerby/|kings.rollerderby@gmail.com||Bogotá,Distrito Capital,Colombia|2015-12-31||WFTDA|Member of:
-74.07|4.71|Legión Roller Derby|M|A|P|https://www.facebook.com/legionrollerquads|legionroller@gmail.com||Bogotá,Distrito Capital,Colombia|2014-11-01||WFTDA|Member of:
-74.07|4.71|Máquina Del Mal Roller Derby|M|A|B|https://www.facebook.com/MaquinaDelMalRDM|maquinadelmalrdm@gmail.com|https://www.facebook.com/MaquinaDelMalRDM|Bogotá,Distrito Capital,Colombia|2013-08-12||WFTDA|Member of:
-74.07|4.71|Pandémicas Roller Derby Bogotá|W|A|P|https://www.facebook.com/pandemicasrollerderbybogota/|||Bogotá,Distrito Capital,Colombia|2016-08-24||WFTDA|Member of:
-74.07|4.71|Rock and Roller Queens|W|A|B|https://www.facebook.com/rockandrollerqueens||http://rockandrollerqueens.com/|Bogotá,Distrito Capital,Colombia|2009-12-15||WFTDA|Member of:WFTDA-M
-74.07|4.71|Rolos Derby DC|M|A|B|https://www.facebook.com/ROLOS-DERBY-DC-989747187751817/|||Bogotá,Distrito Capital,Colombia|2016-01-02||WFTDA|Member of:
-72.65|7.38|Hienas Roller Derby|W|A|B|https://www.facebook.com/Dirtybutchers||https://www.facebook.com/Dirtybutchers|Pamplona,Norte de Santander,Colombia|2012-11-06||WFTDA|Member of:
-75.68|4.54|Makiabellas Roller Derby|W|A|B|https://www.facebook.com/384385841745141||https://www.facebook.com/pages/Roller-Derby-Armenia-Makiabellas/230837533634285|Armenia,Quindío,Colombia|2011-09-05||WFTDA|Member of:
-75.69|4.81|Roller Derby Pereira|W,M|A|B|https://www.facebook.com/cheetarasrdpereira||http://cheetaras.wix.com/home|Pereira,Risaralda,Colombia|2010-11-15||WFTDA|Member of:
-73.12|7.12|Pink Sucks Roller Derby|W|A|B|https://www.facebook.com/RollerDerbybucaramanga||https://www.facebook.com/RollerDerbybucaramanga|Bucaramanga,Santander,Colombia|||WFTDA|Member of:
-73.12|7.12|Stinky Socks|M|A|P|https://www.facebook.com/CabrosRD|||Bucaramanga,Santander,Colombia|2015-12-31||WFTDA|Member of:
-75.24|4.44|Bastardos sin Gloria|M|A|P|https://www.facebook.com/bastardossingloriardm/|||Ibagué,Tolima,Colombia|2015-08-04||WFTDA|Member of:
-75.24|4.44|Roller Derby Ibagué|W|A|B|https://www.facebook.com/PainDealersRollerDerbyIbague||https://www.facebook.com/PainDealersRollerDerbyIbague|Ibagué,Tolima,Colombia|2011-01-22||WFTDA|Member of:
-75.24|4.44|Violet Attack|W|A|B|https://www.facebook.com/Violetattackibague||http://violetattack.wix.com/home|Ibagué,Tolima,Colombia|2012-11-15||WFTDA|Member of:
-76.53|3.45|Radiactivas Roller Derby|W|A|B|https://www.facebook.com/RadiactivasRDCali||http://radiactivas.wordpress.com|Cali,Valle del Cauca,Colombia|2012-06-28||WFTDA|Member of:
-76.53|3.45|Silver Lynx Roller Derby|W,M|A|B|https://www.facebook.com/SilverLynxRD/|rollerderbysilver@gmail.com|https://www.facebook.com/pages/Silver-Players-RD-CALI/1087390414622758|Cali,Valle del Cauca,Colombia|2014-11-27||WFTDA|Member of:
-76.30|3.54|CaverniQuads Roller Derby Masculino|M|A|B|https://www.facebook.com/Caverniquads||https://www.facebook.com/Caverniquads|Palmira,Valle del Cauca,Colombia|||WFTDA|Member of:
-76.30|3.54|Roller Derby Palmira|W|A|B|https://www.facebook.com/palmira.rollerderby||https://www.facebook.com/palmira.rollerderby|Palmira,Valle del Cauca,Colombia|||WFTDA|Member of:
-84.09|9.93|Dark Side Roller Girls|W|A|B|https://www.facebook.com/darksiderollergirls|darksiderollergirls@gmail.com|www.darksiderollergirls.com|San José,San José,Costa Rica|2014-10-23||WFTDA|Member of:
-84.09|9.93|Roller Derby Costa Rica|W,M|A|B|https://www.facebook.com/liga.roller.derby.cr|panties.dinamita@gmail.com|https://www.facebook.com/pages/Panties-Dinamita-Roller-Derby-Cr/248441911860992|San José,San José,Costa Rica|2010-12-31||WFTDA|Member of:
18.26|49.82|Trojhali Ostrava Roller Derby|W|A|R|https://www.facebook.com/TrojhaliOstravaRollerDerby/|||Ostrava,Moravskoslezský,Czech Republic|2018-08-01||WFTDA|Member of:
14.44|50.08|Hard Breaking Dolls|W|A|P|https://www.facebook.com/HardBreakingDolls|hardbreakingdolls@gmail.com|https://www.facebook.com/HardBreakingDolls|Prague,Praha,Czech Republic|2014-09-20||WFTDA|Member of:
14.44|50.08|Prague City Roller Derby|W|A|B|https://www.facebook.com/PragueCityRD|info@roller-derby.cz|http://www.roller-derby.cz/|Prague,Praha,Czech Republic|2012-02-10||WFTDA|Member of:WFTDA-A
12.30|55.93|Hillerød Roller Derby|W|A|P|https://www.facebook.com/hillerodrd|hillerodrd@gmail.com||Hillerød,Capital,Denmark|2015-09-15||WFTDA|Member of:
10.20|56.16|Aarhus Derby Danes|W|A|B|https://www.facebook.com/AarhusDerbyDanes/|aarhusderbydanes@gmail.com|http://aarhusderbydanes.com/|Aarhus,Central Jutland,Denmark|2012-03-01||WFTDA|Member of:
10.20|56.16|Aarhus Rollin' Menace|M|A|B|https://www.facebook.com/Mensrollerderbyaarhus|aarhusrollinmenace@mensrollerderby.dk|http://aarhus.mensrollerderby.dk/|Aarhus,Central Jutland,Denmark|2013-04-15||WFTDA|Member of:
9.92|57.05|Aalborg Roller Derby|W|A|B|https://www.facebook.com/AalborgRollerDerby||https://www.facebook.com/AalborgRollerDerby|Aalborg,North Jutland,Denmark|||WFTDA|Member of:
10.40|55.40|O-Town Roller Derby|W|A|B|https://www.facebook.com/OtownRollerDerby/|otownrollerderby@gmail.com|http://www.otownrollerderby.dk/|Odense,South Denmark,Denmark|2011-10-15||WFTDA|Member of:
10.61|55.07|Svendborg Roller Derby|W|A|P|https://www.facebook.com/SvendborgRollerDerby|svendborgrd@gmail.com|https://www.facebook.com/SvendborgRollerDerby|Svendborg,South Denmark,Denmark|2012-11-13||WFTDA|Member of:
9.54|55.71|Vejle Roller Derby|W|A|R|https://www.facebook.com/VejleRollerDerby||https://www.facebook.com/VejleRollerDerby|Vejle,South Denmark,Denmark|2012-12-03||WFTDA|Member of:
12.57|55.68|Copenhagen Roller Derby|W|A,J|B|https://www.facebook.com/copenhagenrollerderby|pr@copenhagenrollerderby.com|http://www.copenhagenrollerderby.com/|Copenhagen,Zealand,Denmark|2009-09-15||WFTDA,JRDA|Member of:WFTDA-M
12.57|55.68|Copenhagen Ladybugs|O|A,J|B|https://www.facebook.com/copenhagenladybugs/|copenhagenladybugs@gmail.com|http://www.ladybugs.dk|Copenhagen,Zealand,Denmark|2017-11-05||WFTDA,JRDA,ShortTrack|Member of:
12.09|55.64|Roskilde Roller Derby|W|A|B|https://www.facebook.com/roskilderollerderby||https://www.facebook.com/roskilderollerderby|Roskilde,Zealand,Denmark|||WFTDA,ShortTrack|Member of:
-78.47|-0.18|Forajidas Roller Derby|W|A|R|https://www.facebook.com/forajidasrd/||https://www.facebook.com/forajidasrd/|Quito,Pichincha,Ecuador|2018-12-05||WFTDA|Member of:
-78.47|-0.18|Quindes Volcanicas Roller Derby|M|A|R|https://www.facebook.com/QuindesVolcanicosRD/|quindes2019rd@gmail.com|https://www.instagram.com/quindesvolcanicosrd/|Quito,Pichincha,Ecuador|2019-04-20||MRDA|Member of:
31.24|30.04|CaiRollers|W|A|B|https://www.facebook.com/CaiRollergirls||https://www.facebook.com/CaiRollergirls|Cairo,Al Qāhirah,Egypt|||WFTDA|Member of:
24.75|59.44|Tallinn Roller Girls|W|A|R|https://www.facebook.com/tallinnrollergirls/|tallinnrollerderby@gmail.com||Tallinn,Harjumaa,Estonia|2018-09-01||WFTDA|Member of:
26.73|58.38|Tartu Roller Derby|W|A|P|https://www.facebook.com/Tartu-Roller-Derby-331686066967827|tarturollerderby@gmail.com||Tartu,Tartu,Estonia|2013-08-27||WFTDA|Member of:
25.75|62.24|Jyväskylä Roller Derby|W|A|B|https://www.facebook.com/jklrollerderby||https://www.facebook.com/jklrollerderby|Jyväskylä,Central Finland,Finland|||WFTDA|Member of:
23.13|63.84|Kokkola Roller Derby|W|A|B|http://fi-fi.facebook.com/KokkolaRollerDerby||http://fi-fi.facebook.com/KokkolaRollerDerby|Kokkola,Central Ostrobothnia,Finland|||WFTDA|Member of:
27.73|64.22|Ruin City Rollers|W|A|B|https://www.facebook.com/KajaaniRollerDerby||https://www.facebook.com/KajaaniRollerDerby|Kajaani,Kainuu,Finland|||WFTDA|Member of:
27.19|60.57|Kotham City Rollers|W|A|B|https://www.facebook.com/KothamCityRollers||https://www.facebook.com/KothamCityRollers|Hamina,Kymenlaakso,Finland||2019-05-24|WFTDA|Member of:
26.70|60.87|Kouvola Rock n Rollers|W|A|B|https://www.facebook.com/105045582928271||http://www.kouvolarocknrollers.com/|Kouvola,Kymenlaakso,Finland|||WFTDA|Member of:
26.70|60.87|Kouvola Mens Roller Derby|M|A|S|https://www.facebook.com/kouvolamensrollerderby|kouvolamensrollerderby@gmail.com|https://www.facebook.com/kouvolamensrollerderby|Kuovola,Kymenlaakso,Finland|2014-02-20||WFTDA|Member of:
25.73|66.50|Rovaniemi Roller Derby|W|A|B|https://www.facebook.com/rovaniemirollerderby/|rovaniemirollerderby@gmail.com|https://rovaniemirollerderby.com|Rovaniemi,Lapland,Finland|2013-12-03||WFTDA|Member of:
29.76|62.60|Joensuu Roller Derby|W|A|B|http://fi-fi.facebook.com/JoensuuRollerDerby||http://fi-fi.facebook.com/JoensuuRollerDerby|Joensuu,North Karelia,Finland|||WFTDA|Member of:
25.47|65.01|Oulu Roller Derby|W|A|B|https://www.facebook.com/oulurollerderby||http://oulurollerderby.com/|Oulu,North Ostrobothnia,Finland|||WFTDA|Member of:
24.53|64.07|Riverdale Rollers|W|A,J|B|https://www.facebook.com/JokilaaksojenRullaajat|riverdalerollers@gmail.com|http://riverdalerollers.sporttisaitti.com|Ylivieska,North Ostrobothnia,Finland|||WFTDA,JRDA|Member of:
27.18|63.57|Iisalmi Roller Derby|W|A|B|https://www.facebook.com/IisalmiRollerDerby||https://www.facebook.com/IisalmiRollerDerby|Iisalmi,North Savo,Finland|2012-08-13||WFTDA|Member of:
27.68|62.90|Kuopio Roller Derby|W|A|B|https://www.facebook.com/KuopioRollerDerby||https://www.facebook.com/KuopioRollerDerby|Kuopio,North Savo,Finland|||WFTDA|Member of:
21.62|63.10|Wasa Roller Derby|W|A|S|https://www.facebook.com/wasarollerderby/|wasarollerderby@gmail.com|http://wasa-roller-derby.webnode.fi|Vaasa,Ostrobothnia,Finland|2015-05-23||WFTDA|Member of:
25.66|60.98|Lahti Roller Derby|W|A|B|https://www.facebook.com/lahtirollerderby||http://www.lahtirollerderby.com/|Lahti,Päijät-Häme,Finland|||WFTDA|Member of:
21.80|61.49|Pori Roller Derby|W|A|B|https://www.facebook.com/porirollingbrigade||https://www.facebook.com/porirollingbrigade|Pori,Satakunta,Finland|||WFTDA|Member of:
28.19|61.05|LPR HCRollers|W|A|B|https://www.facebook.com/LprHCRollers||https://www.facebook.com/LprHCRollers|Lappeenranta,South Karelia,Finland|||WFTDA|Member of:
22.85|62.79|Seinäjoki Roller Derby|W|A|B|https://www.facebook.com/sjkrollerderby||https://www.facebook.com/sjkrollerderby|Seinäjoki,South Ostrobothnia,Finland|||WFTDA|Member of:
27.27|61.69|Mikkeli Roller Derby|W|A|B|https://www.facebook.com/mikkelirollerderby||https://www.facebook.com/mikkelirollerderby|Mikkeli,South Savo,Finland|||WFTDA|Member of:
22.27|60.45|Dirty River Roller Grrrls|W|A|B|https://www.facebook.com/DirtyRiverRollerDerby|rollerderbyinturku@gmail.com|http://turkurollerderby.com/|Turku,Southwest Finland,Finland|2010-06-15||WFTDA|Member of:WFTDA-M
23.76|61.50|Tampere Roller Derby|W|A|B|https://www.facebook.com/TampereRollerDerby|info@tampererollerderby.com|http://tampererollerderby.com/en|Tampere,Tampere Region,Finland|2009-09-15||WFTDA|Member of:WFTDA-A
23.76|61.50|Tampere Rollin' Bros|M|A|B|https://www.facebook.com/TampereRollinBros||https://www.facebook.com/TampereRollinBros|Tampere,Tampere Region,Finland|||WFTDA|Member of:
24.94|60.17|Helsinki Roller Derby|W|A|B|https://www.facebook.com/helsinkirollerderby||http://www.helsinkirollerderby.com/|Helsinki,Uusimaa,Finland|||WFTDA|Member of:WFTDA-M
24.94|60.17|Kallio Rolling Rainbow|W|A|B|https://www.facebook.com/KallioRollingRainbow||http://rollingrainbow.com/|Helsinki,Uusimaa,Finland|||WFTDA|Member of:WFTDA-M
25.67|60.39|Porvoo Roller Derby|W|A|B|https://www.facebook.com/porvoorollerderby||https://www.facebook.com/porvoorollerderby|Porvoo,Uusimaa,Finland|||WFTDA|Member of:
7.75|48.57|Hell's Ass Derby Girls|W|A|B|https://www.facebook.com/hellassderbygirls||http://hellsassderbygirls.com/|Strasbourg,Alsace,France|||WFTDA|Member of:
7.75|48.57|Les Menneles|M|A|B|https://www.facebook.com/MennelesDerbyStrasbourg/|mennelesrollerderbystrasbourg@gmail.com|https://www.facebook.com/pages/Les-Menneles-Roller-Derby-Strasbourg/315468925301981|Strasbourg,Alsace,France|2014-10-14||WFTDA|Member of:
-1.51|43.48|Roller Derby Côte Basque|W|A|B|https://www.facebook.com/valient.biitchiiz||https://www.facebook.com/valient.biitchiiz|Anglet,Aquitaine,France|||WFTDA|Member of:
-0.58|44.84|Roller Derby Bordeaux|W|A|B|https://www.facebook.com/bordeauxrollerderby||https://www.facebook.com/bordeauxrollerderby|Bordeaux,Aquitaine,France|2009-07-15||WFTDA|Member of:WFTDA-A
-0.58|44.84|S.T.Y.X Roller Derby Men Bordeaux|M|A|B|https://www.facebook.com/rollerderbybordeauxmen/||http://www.facebook.com/pages/Roller-Derby-Bordeaux-Men/254146618021881|Bordeaux,Aquitaine,France|2012-08-10||WFTDA|Member of:
-0.66|44.84|All Blocks Roller Derby|W|A|B|https://www.facebook.com/AllBlocksRollerDerby||https://www.facebook.com/AllBlocksRollerDerby|Mérignac,Aquitaine,France|||WFTDA|Member of:
-0.37|43.30|Roller Derby Palois|W|A|B|https://www.facebook.com/RollerDerbyPalois||https://www.facebook.com/RollerDerbyPalois|Pau,Aquitaine,France|||WFTDA|Member of:
2.44|44.93|Asso Roller Derby Aurillacoise The Pintades Killers|W|A|B|https://www.facebook.com/Asso-Roller-Derby-Aurillacoise-The-Pintades-Killers-296676960675679/|||Aurillac,Auvergne,France|2016-07-09||WFTDA|Member of:
3.09|45.78|Auver'Niaks|W|A|B|https://www.facebook.com/auverniaks||https://www.facebook.com/auverniaks|Clermont-Ferrand,Auvergne,France|||WFTDA|Member of:
3.09|45.78|Roller Derby Clermont-Ferrand|W|A|B|https://www.facebook.com/rollerderbyclermontferrand||https://www.facebook.com/rollerderbyclermontferrand|Clermont-Ferrand,Auvergne,France|||WFTDA|Member of:
3.17|45.70|Orcet Roller Derby|W,M|A|B|https://www.facebook.com/OrcetRollerDerbyClermont||http://orcetrollerderby.fr/|Orcet,Auvergne,France|||WFTDA|Member of:
-0.37|49.18|Roller Derby Caen|W|A|B|https://www.facebook.com/rollerderbycaen/|rollerderbycaen@gmail.com|https://www.facebook.com/Roller-Derby-Caen-The-Leopard-Avengers-247098355326728|Caen,Basse-Normandie,France|2011-09-20||WFTDA|Member of:WFTDA-M
-1.62|49.63|Cherboobs Roller Derby|W|A|P|https://www.facebook.com/Cherboobs-ASH-Roller-Derby-1578524315718820|ashrollerderby@gmail.com|https://www.facebook.com/Cherboobs-ASH-Roller-Derby-1578524315718820|Cherbourg,Basse-Normandie,France|2015-09-15||WFTDA|Member of:
3.57|47.80|Roller Derby Auxerre|W|A|B|https://www.facebook.com/rollerderbyauxerre/|konass.auxerre@gmail.com|https://www.facebook.com/pages/Les-KOnASS-Roller-DERBY-Auxerre/417577748317824|Auxerre,Bourgogne,France|2012-03-15||WFTDA|Member of:
4.85|46.78|Saône Valley Roller Girlz|W|A|B|https://www.facebook.com/saonevalleyrollergirlz/||https://www.facebook.com/RollerDerbySaoneEtLoire|Chalon sur Saône,Bourgogne,France|2012-04-08||WFTDA|Member of:
5.04|47.32|Roller derby Côte-d’Or|W|A|B|https://www.facebook.com/1083014865058755||https://www.facebook.com/pages/Les-Flèches-Revêches-Roller-Derby-Côte-DOr/693980610669820|Dijon,Bourgogne,France|2013-07-23||WFTDA|Member of:
5.04|47.32|Roller Derby Dijon|W,M|A|B|https://www.facebook.com/thevelvetowls/|dijon.rollerderby@gmail.com|https://www.facebook.com/pages/The-Velvet-Owls-Roller-Derby-Dijon/137405219660519|Dijon,Bourgogne,France|2011-06-15||WFTDA|Member of:
4.83|46.31|Roller Derby Mâcon|W,M|A|B|https://www.facebook.com/Roller-Derby-M%C3%A2con-138901899606555/|rollerderbymacon@hotmail.fr|https://www.facebook.com/pages/Roller-Derby-M%C3%A2con/138901899606555|Mâcon,Bourgogne,France|2013-02-03||WFTDA|Member of:
4.36|46.67|Roller Derby Bassin Minier|W|A|P|https://www.facebook.com/RollerDerbyBassinMinier/||https://www.facebook.com/Rollerderbymontceaulesmines/|Montceau,Bourgogne,France|2016-04-27||WFTDA|Member of:
-4.49|48.39|B.M.O. Roller Derby Girls|W|A|B|https://www.facebook.com/BMO.RDG||http://www.bmorollerderby.com/|Brest,Bretagne,France|||WFTDA|Member of:
-3.15|48.56|Guingamp Roller Derby|W|A|R|https://www.facebook.com/guingamprollerderby||https://www.facebook.com/guingamprollerderby|Guingamp,Bretagne,France|2014-09-06||WFTDA|Member of:
-3.37|47.75|Roller Derby Lorient|W|A|B|https://www.facebook.com/RollerDerbyLorient||https://www.facebook.com/RollerDerbyLorient|Lorient,Bretagne,France|||WFTDA|Member of:
-4.10|48.00|Kemper Roller Derby|W|A|B|https://www.facebook.com/KemperRollerDerby/|kemperrollerderby@outlook.fr|https://www.facebook.com/pages/BARBACK-MAOUT-TEIGNES-roller-derby-quimper/221914564574193|Quimper,Bretagne,France|2012-03-05||WFTDA|Member of:
-1.68|48.12|Les Bonhommes Roller Derby|M|A|B|https://www.facebook.com/LeBonhommeMDR||https://www.facebook.com/LeBonhommeMDR|Rennes,Bretagne,France|||WFTDA|Member of:
-1.68|48.12|Roller Derby Rennes|W|A|B|https://www.facebook.com/rollerderby.rennes||http://www.rollerderbyrennes.fr/|Rennes,Bretagne,France|||WFTDA|Member of:WFTDA-A
-3.99|48.73|Kick'n Rosko|W|A|B|https://www.facebook.com/KicknRoskoRollerDerbyRoscoff||https://www.facebook.com/KicknRoskoRollerDerbyRoscoff|Roscoff,Bretagne,France|||WFTDA|Member of:
-2.76|47.66|Roller Derby Vannes|W|A|B|https://www.facebook.com/rollerderbyvannes||https://www.facebook.com/rollerderbyvannes|Vannes,Bretagne,France|||WFTDA|Member of:
2.40|47.08|Berry Roller Derby|W|A|B|https://www.facebook.com/berryrollerderby||https://www.facebook.com/berryrollerderby|Bourges,Centre,France|2011-04-26||WFTDA|Member of:
1.69|46.81|Les Pirnanas de Châteauroux|W|A|S|https://www.facebook.com/Les-Pirnanas-de-Ch%C3%A2teauroux-119832755035991/|contact@piranhaschateauroux.fr|http://www.piranhaschateauroux.fr/roller-derby/|Châteauroux,Centre,France|2014-09-15||WFTDA|Member of:
1.18|47.50|Roller Derby 41|W|A|B|https://www.facebook.com/pages/Roller-Derby-41-Les-Walhalla-Bitches/426715480701289||http://www.rollerderby41.fr/|Onzain,Centre,France|2014-06-06||WFTDA|Member of:
